ID,Storage day,Average Firmness,Rupture Force,Toughness,Penetrating Force,Penetrating Energy,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
28,6,0.492,7.99,86.278,7.023,26.946,13.3822,14.9111,16.1000,15.9989,16.8556,19.0122,20.6100,21.0078,21.5311,23.3800,27.8556,34.9267,42.3556,47.4956,50.0900,51.6556,51.7956,50.3178,48.4111,46.8367,45.6911,44.3011,42.7733,43.0500,56.3437,58.1501,59.9564,61.7628,63.5691,65.3755,67.1818
29,6,0.651,6.407,40.403,5.278,53.952,12.4356,13.7667,14.8378,14.9067,15.6989,17.7244,19.3278,19.8367,20.3167,22.1867,26.7411,33.6611,40.8100,45.7533,48.2467,49.7367,49.9789,48.8078,47.0856,45.5989,44.6256,43.4122,41.8578,42.0078,54.9972,56.7991,58.6011,60.4030,62.2049,64.0068,65.8087
30,6,0.66,6.135,35.274,4.851,52.194,12.0400,13.4878,14.7067,14.6789,15.6822,17.7778,19.3778,19.9111,20.4400,22.4433,27.3256,34.5678,41.7422,46.6489,49.2989,51.0389,51.4822,50.5989,49.2256,48.0233,47.1078,45.9856,44.6622,45.1322,57.9119,59.8669,61.8219,63.7769,65.7319,67.6869,69.6419
31,12,0.373,7.103,90.543,4.365,4.519,11.0489,12.0056,13.3067,13.7822,14.2911,15.5156,16.6122,17.1011,17.5278,19.0356,22.6978,28.6222,35.1844,40.1300,43.0122,45.1022,45.8744,44.8711,43.3833,42.3078,41.4789,40.4867,39.3467,39.8356,50.7278,52.4442,54.1605,55.8769,57.5932,59.3096,61.0259
32,12,0.388,6.4,65.491,4.55,16.282,13.4589,14.6022,16.0411,16.4856,17.2933,19.2300,20.9156,21.5456,22.1344,24.0944,28.4567,35.0233,41.7578,46.3833,48.8233,50.5322,51.0444,50.1567,48.7022,47.5956,46.7389,45.3611,43.7378,44.1400,56.7352,58.5598,60.3845,62.2091,64.0337,65.8584,67.6830
33,12,0.392,6.537,75.741,5.545,18.735,12.9500,13.9611,15.2500,15.3878,16.2100,18.2578,20.0433,20.7022,21.2967,23.2389,27.7722,34.7333,41.7544,46.6233,49.2344,50.9656,51.4489,50.5389,48.9511,47.7322,46.8967,45.4856,43.5811,43.8644,57.1441,59.0260,60.9079,62.7899,64.6718,66.5537,68.4356
34,12,0.438,6.813,60.311,5.531,24.783,12.9822,14.1433,15.5000,15.8811,16.6756,18.4567,19.8756,20.3944,21.1244,22.8944,26.6222,32.6722,39.3633,44.1911,46.7833,48.8044,49.6678,48.8156,47.3567,46.3367,45.6967,44.4233,42.7089,43.1800,55.1127,56.9065,58.7004,60.4942,62.2881,64.0819,65.8758
35,12,2.985,8.361,8.305,4.396,75.654,11.3467,11.9767,12.9889,13.4511,14.2300,15.7444,17.1411,17.8578,18.5856,20.4267,24.3078,30.1844,36.3767,40.8756,43.5256,45.6333,46.6200,46.2544,45.3500,44.6911,44.1467,43.0267,41.8044,42.5556,53.3050,55.1391,56.9732,58.8072,60.6413,62.4754,64.3094
36,12,0.381,2.03,4.869,0.279,4.109,14.2500,14.8133,15.9122,16.3289,17.5733,19.7333,21.5267,22.4044,23.4811,25.6622,29.5722,35.2144,40.9344,44.8833,47.0033,49.0356,50.2833,50.2600,49.6456,49.1722,48.6689,47.4544,46.2411,47.0344,57.9956,59.8782,61.7609,63.6436,65.5263,67.4090,69.2916
37,12,0.466,9.071,108.452,8.436,4.926,12.9267,14.1911,15.5911,16.0244,16.5856,18.1922,19.6378,20.2178,20.7711,22.6011,26.7489,33.1211,39.6311,44.2067,46.6978,48.4811,49.1211,48.2556,46.8478,45.7744,44.9333,43.6600,42.1600,42.5578,54.4787,56.2405,58.0024,59.7642,61.5261,63.2879,65.0498
38,12,1.884,6.609,7.894,2.94,48.545,12.5178,13.6844,14.9822,15.1489,16.0022,18.0778,19.7856,20.2789,20.8978,22.8289,27.3078,34.6500,42.5656,48.0367,50.6411,52.2144,52.4200,50.8767,48.6756,47.0322,45.9256,44.2589,42.1744,42.4322,56.7836,58.6482,60.5128,62.3775,64.2421,66.1067,67.9714
39,12,0.85,2.514,3.371,0.722,12.336,13.6100,14.1156,15.0978,15.0211,16.0044,18.3489,20.2800,20.8467,21.5644,23.6811,28.2111,35.2933,42.5944,47.4522,49.8500,51.4744,51.8756,50.7111,48.9167,47.5567,46.4967,44.8000,42.8922,43.3111,56.9935,58.8530,60.7125,62.5719,64.4314,66.2909,68.1503
40,12,3.001,8.837,7.918,4.584,78.225,11.4989,12.2267,13.3089,13.7867,14.5822,16.1178,17.5544,18.3533,19.2089,21.1378,24.8544,30.1522,35.4933,39.4689,42.0533,44.3000,45.5989,45.8611,45.5189,45.2678,45.0578,44.4311,43.4356,44.2522,53.7162,55.5685,57.4207,59.2729,61.1251,62.9774,64.8296
41,12,2.186,6.487,7.074,2.998,51.096,12.2689,13.6722,15.2544,15.6678,16.4167,18.1578,19.6311,20.1911,20.7078,22.4933,26.7789,33.5444,40.7256,45.9133,48.7389,50.6467,51.2233,50.0700,48.3267,47.0267,46.1178,44.8922,43.3233,43.6856,56.4973,58.3655,60.2337,62.1020,63.9702,65.8384,67.7066
42,12,2.386,8.279,10.263,4.401,72.79,12.9556,13.7833,14.9733,15.2744,16.1189,18.0578,19.6733,20.2889,21.0489,23.0333,27.2256,33.7467,40.5733,45.3156,47.7578,49.6211,50.3611,49.5967,48.1789,47.1089,46.3378,45.0044,43.3367,43.8367,56.2597,58.1164,59.9731,61.8299,63.6866,65.5434,67.4001
43,12,3.751,7.846,6.41,3.958,70.909,11.7389,12.3022,13.3511,13.6756,14.4333,16.1556,17.6244,18.1533,18.8300,20.6522,24.5756,30.9522,37.9211,42.8089,45.2722,47.0389,47.5911,46.4678,44.7644,43.4822,42.5278,40.9744,39.2722,39.6622,52.1437,53.8811,55.6185,57.3560,59.0934,60.8308,62.5682
44,12,0.395,5.163,33.256,3.421,24.058,13.5456,14.5367,15.7022,15.8844,16.7978,18.8089,20.5344,21.2167,21.9311,23.9478,28.4089,35.2400,42.2133,47.0144,49.6000,51.4411,52.0600,51.3433,49.9700,48.9078,48.1322,46.6778,44.9156,45.4489,58.3087,60.2258,62.1429,64.0600,65.9771,67.8942,69.8113
45,12,0.784,3.281,4.949,0.815,12.925,14.0822,14.9689,16.2900,16.5611,17.6367,20.2022,22.4522,23.3622,24.3422,26.8178,31.6744,38.6522,45.3633,49.8089,52.1889,54.0867,54.9622,54.4733,53.3078,52.4689,51.8456,50.4156,48.5389,49.0956,62.6001,64.6628,66.7255,68.7881,70.8508,72.9135,74.9762
46,18,0.655,4.163,14.521,2.945,40.394,11.3744,12.2389,13.1378,13.0411,13.7578,15.8322,17.6578,18.2600,18.9033,20.8333,25.3178,32.5178,40.0989,45.1467,47.7467,49.5422,49.9400,48.2967,46.1500,44.6933,43.6111,41.5833,39.1811,39.5400,53.8474,55.6605,57.4736,59.2867,61.0999,62.9130,64.7261
47,18,0.389,6.967,69.557,5.107,10.884,11.6944,12.6478,13.6833,14.1422,14.9389,16.5244,18.0044,18.7822,19.4856,21.3000,25.4356,31.8678,38.7656,43.6367,46.3811,48.4400,49.2844,48.4711,47.1867,46.2800,45.4833,44.1478,42.6011,43.1922,55.3149,57.1989,59.0828,60.9667,62.8507,64.7346,66.6186
48,18,1.667,6.664,9.137,3.525,56.452,12.7089,13.6433,14.6967,15.0900,15.8622,17.5944,19.1467,19.8267,20.5022,22.4156,26.6367,33.2189,40.2767,45.1678,47.7500,49.7067,50.4189,49.3178,47.8389,46.7311,45.7267,44.2611,42.7622,43.2800,55.8123,57.6621,59.5118,61.3615,63.2112,65.0609,66.9107
49,18,2.276,8.569,10.327,4.141,67.236,11.4611,12.7767,14.1833,14.8678,15.5411,17.0944,18.5644,19.3489,20.0400,21.8889,25.8856,31.8711,38.2089,42.7567,45.4233,47.6033,48.7578,48.3311,47.4700,46.9389,46.5322,45.5433,44.1722,44.8200,55.9249,57.8319,59.7390,61.6461,63.5531,65.4602,67.3672
50,18,1.214,4.745,6.831,3.263,52.533,10.8767,11.8733,12.9311,13.2633,13.9456,15.5800,17.0600,17.7244,18.3211,20.0167,24.0544,30.4589,37.3644,42.2633,44.9933,47.0000,47.6822,46.5333,44.9078,43.7956,42.9589,41.3867,39.4956,39.9889,52.4970,54.2818,56.0667,57.8515,59.6364,61.4212,63.2060
51,18,0.732,6.206,23.019,4.207,48.596,9.5122,10.0144,10.8067,11.4144,11.8978,12.9556,13.9467,14.5500,15.2678,16.6889,19.5278,24.0867,29.4667,33.6611,36.2656,38.6511,40.0022,39.6100,38.8233,38.3467,37.8700,36.8878,35.7911,36.4733,45.4152,47.0067,48.5982,50.1897,51.7812,53.3727,54.9642
